Country,Date,Value,Precipitation
Australia,2010-02-13,31.86071362738644,0.11224815714285714
Australia,2010-02-14,31.588912977287688,0.10977739607142857
Australia,2010-02-15,31.317112327188937,0.10730663500000001
Australia,2010-02-16,31.04531167709019,0.10483587392857144
Australia,2010-02-17,30.773511026991443,0.10236511285714286
Australia,2010-02-18,30.501710376892692,0.09989435178571429
Australia,2010-02-19,30.22990972679394,0.09742359071428572
Australia,2010-02-20,29.958109076695195,0.09495282964285714
Australia,2010-02-21,29.686308426596447,0.09248206857142857
Australia,2010-02-22,29.414507776497697,0.0900113075
Australia,2010-02-23,29.142707126398946,0.08754054642857143
Australia,2010-02-24,28.8709064763002,0.08506978535714285
Australia,2010-02-25,28.59910582620145,0.08259902428571428
Australia,2010-02-26,28.3273051761027,0.0801282632142857
Australia,2010-02-27,28.05550452600395,0.07765750214285713
Australia,2010-02-28,27.783703875905204,0.07518674107142857
Australia,2010-03-01,27.511903225806453,0.07271598
Australia,2010-03-02,27.747439680887965,0.07213892793548388
Australia,2010-03-03,27.982976135969476,0.07156187587096774
Australia,2010-03-04,28.218512591050988,0.07098482380645162
Australia,2010-03-05,28.454049046132504,0.07040777174193548
Australia,2010-03-06,28.689585501214015,0.06983071967741936
Australia,2010-03-07,28.925121956295527,0.06925366761290322
Australia,2010-03-08,29.16065841137704,0.0686766155483871
Australia,2010-03-09,29.39619486645855,0.06809956348387097
Australia,2010-03-10,29.631731321540062,0.06752251141935484
Australia,2010-03-11,29.867267776621574,0.06694545935483871
Australia,2010-03-12,30.10280423170309,0.06636840729032258
Australia,2010-03-13,30.3383406867846,0.06579135522580645
Australia,2010-03-14,30.573877141866113,0.06521430316129032
Australia,2010-03-15,30.809413596947625,0.06463725109677419
Australia,2010-03-16,31.044950052029137,0.06406019903225807
Australia,2010-03-17,31.28048650711065,0.06348314696774193
Australia,2010-03-18,31.51602296219216,0.06290609490322581
Australia,2010-03-19,31.751559417273675,0.06232904283870968
Australia,2010-03-20,31.987095872355184,0.06175199077419355
Australia,2010-03-21,32.2226323274367,0.06117493870967742
Australia,2010-03-22,32.45816878251821,0.06059788664516129
Australia,2010-03-23,32.69370523759972,0.060020834580645166
Australia,2010-03-24,32.92924169268123,0.05944378251612903
Australia,2010-03-25,33.164778147762746,0.058866730451612906
Australia,2010-03-26,33.40031460284426,0.058289678387096776
Australia,2010-03-27,33.63585105792577,0.057712626322580646
Australia,2010-03-28,33.871387513007285,0.057135574258064516
Australia,2010-03-29,34.10692396808879,0.056558522193548386
Australia,2010-03-30,34.34246042317031,0.05598147012903226
Australia,2010-03-31,34.577996878251824,0.055404418064516125
Australia,2010-04-01,34.81353333333333,0.054827366
Australia,2010-04-02,35.07126286738351,0.054460998733333335
Australia,2010-04-03,35.32899240143369,0.05409463146666667
Australia,2010-04-04,35.58672193548387,0.0537282642
Australia,2010-04-05,35.84445146953405,0.05336189693333333
Australia,2010-04-06,36.10218100358423,0.052995529666666666
Australia,2010-04-07,36.359910537634406,0.0526291624
Australia,2010-04-08,36.61764007168458,0.05226279513333333
Australia,2010-04-09,36.87536960573477,0.05189642786666667
Australia,2010-04-10,37.133099139784946,0.051530060600000004
Australia,2010-04-11,37.390828673835124,0.051163693333333336
Australia,2010-04-12,37.6485582078853,0.05079732606666667
Australia,2010-04-13,37.90628774193548,0.0504309588
Australia,2010-04-14,38.164017275985664,0.050064591533333334
Australia,2010-04-15,38.42174681003584,0.04969822426666667
Australia,2010-04-16,38.67947634408602,0.049331857
Australia,2010-04-17,38.9372058781362,0.04896548973333333
Australia,2010-04-18,39.19493541218638,0.048599122466666665
Australia,2010-04-19,39.45266494623656,0.0482327552
Australia,2010-04-20,39.71039448028674,0.04786638793333333
Australia,2010-04-21,39.968124014336915,0.04750002066666666
Australia,2010-04-22,40.22585354838709,0.0471336534
Australia,2010-04-23,40.48358308243728,0.046767286133333336
Australia,2010-04-24,40.741312616487456,0.04640091886666667
Australia,2010-04-25,40.99904215053763,0.0460345516
Australia,2010-04-26,41.25677168458781,0.045668184333333334
Australia,2010-04-27,41.51450121863799,0.045301817066666666
Australia,2010-04-28,41.77223075268817,0.0449354498
Australia,2010-04-29,42.02996028673835,0.04456908253333333
Australia,2010-04-30,42.28768982078853,0.044202715266666665
Australia,2010-05-01,42.54541935483871,0.043836348
Australia,2010-05-02,42.68750690253208,0.04301221019354839
Australia,2010-05-03,42.82959445022546,0.04218807238709677
Australia,2010-05-04,42.97168199791883,0.04136393458064516
Australia,2010-05-05,43.11376954561221,0.040539796774193546
Australia,2010-05-06,43.25585709330558,0.039715658967741936
Australia,2010-05-07,43.39794464099896,0.03889152116129032
Australia,2010-05-08,43.54003218869233,0.03806738335483871
Australia,2010-05-09,43.68211973638571,0.037243245548387094
Australia,2010-05-10,43.82420728407908,0.036419107741935484
Australia,2010-05-11,43.96629483177246,0.03559496993548387
Australia,2010-05-12,44.10838237946583,0.03477083212903226
Australia,2010-05-13,44.25046992715921,0.03394669432258064
Australia,2010-05-14,44.39255747485258,0.03312255651612903
Australia,2010-05-15,44.53464502254596,0.032298418709677416
Australia,2010-05-16,44.67673257023933,0.03147428090322581
Australia,2010-05-17,44.81882011793271,0.03065014309677419
Australia,2010-05-18,44.96090766562608,0.02982600529032258
Australia,2010-05-19,45.10299521331946,0.029001867483870965
Australia,2010-05-20,45.24508276101283,0.028177729677419355
Australia,2010-05-21,45.38717030870621,0.027353591870967742
Australia,2010-05-22,45.52925785639958,0.02652945406451613
Australia,2010-05-23,45.67134540409296,0.025705316258064517
Australia,2010-05-24,45.81343295178633,0.024881178451612904
Australia,2010-05-25,45.95552049947971,0.02405704064516129
Australia,2010-05-26,46.09760804717308,0.023232902838709678
Australia,2010-05-27,46.23969559486646,0.022408765032258065
Australia,2010-05-28,46.38178314255983,0.021584627225806452
Australia,2010-05-29,46.52387069025321,0.02076048941935484
Australia,2010-05-30,46.66595823794658,0.019936351612903226
Australia,2010-05-31,46.80804578563996,0.019112213806451613
Australia,2010-06-01,46.95013333333333,0.018288076
Australia,2010-06-02,47.00300630824373,0.0191986487
Australia,2010-06-03,47.05587928315412,0.020109221400000002
Australia,2010-06-04,47.10875225806451,0.021019794100000003
Australia,2010-06-05,47.16162523297491,0.0219303668
Australia,2010-06-06,47.214498207885306,0.0228409395
Australia,2010-06-07,47.2673711827957,0.0237515122
Australia,2010-06-08,47.32024415770609,0.024662084900000002
Australia,2010-06-09,47.373117132616485,0.0255726576
Australia,2010-06-10,47.425990107526886,0.0264832303
Australia,2010-06-11,47.47886308243728,0.027393803
Australia,2010-06-12,47.53173605734767,0.028304375700000002
Australia,2010-06-13,47.584609032258065,0.029214948400000003
Australia,2010-06-14,47.63748200716846,0.030125521100000004
Australia,2010-06-15,47.69035498207885,0.031036093800000004
Australia,2010-06-16,47.743227956989244,0.0319466665
Australia,2010-06-17,47.796100931899645,0.0328572392
Australia,2010-06-18,47.84897390681004,0.0337678119
Australia,2010-06-19,47.90184688172043,0.0346783846
Australia,2010-06-20,47.954719856630824,0.0355889573
Australia,2010-06-21,48.00759283154122,0.03649953
Australia,2010-06-22,48.06046580645162,0.0374101027
Australia,2010-06-23,48.11333878136201,0.038320675400000004
Australia,2010-06-24,48.1662117562724,0.039231248100000005
Australia,2010-06-25,48.2190847311828,0.040141820800000005
Australia,2010-06-26,48.27195770609319,0.041052393500000006
Australia,2010-06-27,48.32483068100358,0.04196296620000001
Australia,2010-06-28,48.377703655913976,0.04287353890000001
Australia,2010-06-29,48.430576630824376,0.04378411160000001
Australia,2010-06-30,48.48344960573477,0.04469468430000001
Australia,2010-07-01,48.53632258064516,0.045605257
Australia,2010-07-02,48.710443288241414,0.04538920277419355
Australia,2010-07-03,48.88456399583767,0.0451731485483871
Australia,2010-07-04,49.058684703433926,0.044957094322580646
Australia,2010-07-05,49.23280541103018,0.044741040096774196
Australia,2010-07-06,49.40692611862643,0.044524985870967745
Australia,2010-07-07,49.58104682622268,0.044308931645161295
Australia,2010-07-08,49.75516753381894,0.04409287741935484
Australia,2010-07-09,49.92928824141519,0.04387682319354839
Australia,2010-07-10,50.103408949011445,0.04366076896774194
Australia,2010-07-11,50.2775296566077,0.04344471474193549
Australia,2010-07-12,50.45165036420396,0.04322866051612903
Australia,2010-07-13,50.62577107180021,0.04301260629032258
Australia,2010-07-14,50.79989177939646,0.04279655206451613
Australia,2010-07-15,50.97401248699271,0.04258049783870968
Australia,2010-07-16,51.148133194588965,0.04236444361290323
Australia,2010-07-17,51.322253902185224,0.04214838938709677
Australia,2010-07-18,51.496374609781476,0.04193233516129032
Australia,2010-07-19,51.67049531737773,0.04171628093548387
Australia,2010-07-20,51.84461602497398,0.04150022670967742
Australia,2010-07-21,52.01873673257023,0.041284172483870965
Australia,2010-07-22,52.19285744016649,0.041068118258064515
Australia,2010-07-23,52.366978147762744,0.040852064032258065
Australia,2010-07-24,52.541098855358996,0.040636009806451615
Australia,2010-07-25,52.715219562955255,0.040419955580645164
Australia,2010-07-26,52.88934027055151,0.04020390135483871
Australia,2010-07-27,53.06346097814776,0.03998784712903226
Australia,2010-07-28,53.23758168574401,0.03977179290322581
Australia,2010-07-29,53.41170239334026,0.03955573867741936
Australia,2010-07-30,53.58582310093652,0.0393396844516129
Australia,2010-07-31,53.759943808532775,0.03912363022580645
Australia,2010-08-01,53.93406451612903,0.038907576
Australia,2010-08-02,54.062363510232395,0.03965708109677419
Australia,2010-08-03,54.190662504335755,0.04040658619354839
Australia,2010-08-04,54.31896149843912,0.04115609129032258
Australia,2010-08-05,54.44726049254248,0.041905596387096775
Australia,2010-08-06,54.57555948664585,0.042655101483870965
Australia,2010-08-07,54.70385848074922,0.04340460658064516
Australia,2010-08-08,54.83215747485258,0.04415411167741935
Australia,2010-08-09,54.96045646895595,0.04490361677419355
Australia,2010-08-10,55.08875546305931,0.04565312187096774
Australia,2010-08-11,55.217054457162675,0.04640262696774193
Australia,2010-08-12,55.345353451266035,0.04715213206451613
Australia,2010-08-13,55.4736524453694,0.047901637161290325
Australia,2010-08-14,55.60195143947277,0.048651142258064516
Australia,2010-08-15,55.73025043357613,0.049400647354838706
Australia,2010-08-16,55.8585494276795,0.0501501524516129
Australia,2010-08-17,55.98684842178286,0.050899657548387094
Australia,2010-08-18,56.11514741588623,0.05164916264516129
Australia,2010-08-19,56.24344640998959,0.05239866774193548
Australia,2010-08-20,56.371745404092955,0.05314817283870968
Australia,2010-08-21,56.50004439819632,0.05389767793548387
Australia,2010-08-22,56.62834339229968,0.05464718303225806
Australia,2010-08-23,56.75664238640305,0.05539668812903226
Australia,2010-08-24,56.88494138050641,0.056146193225806454
Australia,2010-08-25,57.01324037460978,0.056895698322580644
Australia,2010-08-26,57.14153936871315,0.057645203419354835
Australia,2010-08-27,57.26983836281651,0.05839470851612903
Australia,2010-08-28,57.398137356919875,0.05914421361290322
Australia,2010-08-29,57.526436351023236,0.05989371870967741
Australia,2010-08-30,57.6547353451266,0.06064322380645161
Australia,2010-08-31,57.783034339229964,0.06139272890322581
Australia,2010-09-01,57.91133333333333,0.062142234
Australia,2010-09-02,57.682400716845876,0.062476060199999996
Australia,2010-09-03,57.45346810035842,0.0628098864
Australia,2010-09-04,57.224535483870966,0.0631437126
Australia,2010-09-05,56.99560286738351,0.0634775388
Australia,2010-09-06,56.766670250896055,0.063811365
Australia,2010-09-07,56.5377376344086,0.06414519119999999
Australia,2010-09-08,56.308805017921145,0.0644790174
Australia,2010-09-09,56.07987240143369,0.0648128436
Australia,2010-09-10,55.850939784946235,0.0651466698
Australia,2010-09-11,55.62200716845878,0.065480496
Australia,2010-09-12,55.393074551971324,0.0658143222
Australia,2010-09-13,55.16414193548387,0.0661481484
Australia,2010-09-14,54.935209318996414,0.0664819746
Australia,2010-09-15,54.70627670250896,0.0668158008
Australia,2010-09-16,54.4773440860215,0.067149627
Australia,2010-09-17,54.248411469534055,0.0674834532
Australia,2010-09-18,54.0194788530466,0.0678172794
Australia,2010-09-19,53.790546236559145,0.0681511056
Australia,2010-09-20,53.56161362007169,0.0684849318
Australia,2010-09-21,53.332681003584234,0.06881875800000001
Australia,2010-09-22,53.10374838709678,0.0691525842
Australia,2010-09-23,52.874815770609324,0.0694864104
Australia,2010-09-24,52.64588315412187,0.0698202366
Australia,2010-09-25,52.41695053763441,0.0701540628
Australia,2010-09-26,52.18801792114696,0.070487889
Australia,2010-09-27,51.9590853046595,0.0708217152
Australia,2010-09-28,51.73015268817205,0.0711555414
Australia,2010-09-29,51.50122007168459,0.0714893676
Australia,2010-09-30,51.27228745519714,0.0718231938
Australia,2010-10-01,51.04335483870968,0.07215702
Australia,2010-10-02,51.260113284772814,0.0726266504516129
Australia,2010-10-03,51.47687173083594,0.07309628090322581
Australia,2010-10-04,51.69363017689907,0.07356591135483871
Australia,2010-10-05,51.910388622962195,0.07403554180645161
Australia,2010-10-06,52.12714706902533,0.07450517225806452
Australia,2010-10-07,52.34390551508845,0.07497480270967742
Australia,2010-10-08,52.56066396115158,0.07544443316129032
Australia,2010-10-09,52.77742240721471,0.07591406361290323
Australia,2010-10-10,52.99418085327784,0.07638369406451613
Australia,2010-10-11,53.210939299340964,0.07685332451612903
Australia,2010-10-12,53.427697745404096,0.07732295496774194
Australia,2010-10-13,53.64445619146723,0.07779258541935484
Australia,2010-10-14,53.86121463753035,0.07826221587096774
Australia,2010-10-15,54.077973083593484,0.07873184632258065
Australia,2010-10-16,54.29473152965661,0.07920147677419355
Australia,2010-10-17,54.51148997571974,0.07967110722580645
Australia,2010-10-18,54.728248421782865,0.08014073767741936
Australia,2010-10-19,54.945006867846,0.08061036812903226
Australia,2010-10-20,55.16176531390912,0.08107999858064516
Australia,2010-10-21,55.37852375997225,0.08154962903225807
Australia,2010-10-22,55.59528220603538,0.08201925948387097
Australia,2010-10-23,55.81204065209851,0.08248888993548387
Australia,2010-10-24,56.02879909816164,0.08295852038709678
Australia,2010-10-25,56.245557544224766,0.08342815083870968
Australia,2010-10-26,56.4623159902879,0.08389778129032258
Australia,2010-10-27,56.67907443635102,0.08436741174193547
Australia,2010-10-28,56.895832882414155,0.08483704219354839
Australia,2010-10-29,57.11259132847728,0.08530667264516129
Australia,2010-10-30,57.32934977454041,0.08577630309677418
Australia,2010-10-31,57.546108220603536,0.0862459335483871
Australia,2010-11-01,57.76286666666667,0.086715564
Australia,2010-11-02,57.60507111111111,0.08879451886666666
Australia,2010-11-03,57.44727555555556,0.09087347373333333
Australia,2010-11-04,57.28948,0.0929524286
Australia,2010-11-05,57.131684444444446,0.09503138346666666
Australia,2010-11-06,56.97388888888889,0.09711033833333332
Australia,2010-11-07,56.816093333333335,0.0991892932
Australia,2010-11-08,56.658297777777776,0.10126824806666666
Australia,2010-11-09,56.500502222222224,0.10334720293333333
Australia,2010-11-10,56.342706666666665,0.1054261578
Australia,2010-11-11,56.18491111111111,0.10750511266666667
Australia,2010-11-12,56.027115555555554,0.10958406753333333
Australia,2010-11-13,55.86932,0.1116630224
Australia,2010-11-14,55.71152444444444,0.11374197726666667
Australia,2010-11-15,55.553728888888884,0.11582093213333333
Australia,2010-11-16,55.39593333333333,0.117899887
Australia,2010-11-17,55.23813777777777,0.11997884186666666
Australia,2010-11-18,55.08034222222222,0.12205779673333333
Australia,2010-11-19,54.92254666666666,0.1241367516
Australia,2010-11-20,54.76475111111111,0.12621570646666666
Australia,2010-11-21,54.60695555555555,0.12829466133333334
Australia,2010-11-22,54.44916,0.1303736162
Australia,2010-11-23,54.29136444444444,0.13245257106666666
Australia,2010-11-24,54.13356888888889,0.13453152593333334
Australia,2010-11-25,53.97577333333333,0.1366104808
Australia,2010-11-26,53.81797777777778,0.13868943566666667
Australia,2010-11-27,53.66018222222222,0.14076839053333334
Australia,2010-11-28,53.502386666666666,0.1428473454
Australia,2010-11-29,53.34459111111111,0.14492630026666667
Australia,2010-11-30,53.18679555555555,0.14700525513333335
Australia,2010-12-01,53.028999999999996,0.14908421
Australia,2010-12-02,52.537045785639954,0.1491279487096774
Australia,2010-12-03,52.04509157127991,0.14917168741935483
Australia,2010-12-04,51.55313735691987,0.14921542612903224
Australia,2010-12-05,51.061183142559834,0.14925916483870968
Australia,2010-12-06,50.56922892819979,0.1493029035483871
Australia,2010-12-07,50.07727471383975,0.14934664225806452
Australia,2010-12-08,49.58532049947971,0.14939038096774193
Australia,2010-12-09,49.093366285119664,0.14943411967741935
Australia,2010-12-10,48.60141207075962,0.14947785838709676
Australia,2010-12-11,48.10945785639958,0.14952159709677418
Australia,2010-12-12,47.61750364203954,0.1495653358064516
Australia,2010-12-13,47.1255494276795,0.14960907451612904
Australia,2010-12-14,46.63359521331946,0.14965281322580645
Australia,2010-12-15,46.14164099895942,0.14969655193548387
Australia,2010-12-16,45.649686784599375,0.14974029064516128
Australia,2010-12-17,45.15773257023933,0.1497840293548387
Australia,2010-12-18,44.66577835587929,0.14982776806451611
Australia,2010-12-19,44.17382414151925,0.14987150677419353
Australia,2010-12-20,43.68186992715921,0.14991524548387095
Australia,2010-12-21,43.18991571279917,0.1499589841935484
Australia,2010-12-22,42.69796149843913,0.1500027229032258
Australia,2010-12-23,42.206007284079085,0.15004646161290322
Australia,2010-12-24,41.71405306971904,0.15009020032258064
Australia,2010-12-25,41.222098855359,0.15013393903225805
Australia,2010-12-26,40.73014464099896,0.15017767774193547
Australia,2010-12-27,40.23819042663892,0.15022141645161288
Australia,2010-12-28,39.74623621227887,0.1502651551612903
Australia,2010-12-29,39.25428199791884,0.15030889387096774
Australia,2010-12-30,38.762327783558796,0.15035263258064516
Australia,2010-12-31,38.27037356919875,0.15039637129032257
Australia,2011-01-01,37.77841935483871,0.15044011
Australia,2011-01-02,37.96094614984391,0.15284348806451611
Australia,2011-01-03,38.143472944849115,0.15524686612903224
Australia,2011-01-04,38.32599973985432,0.15765024419354837
Australia,2011-01-05,38.50852653485952,0.16005362225806452
Australia,2011-01-06,38.69105332986472,0.16245700032258065
Australia,2011-01-07,38.87358012486993,0.16486037838709677
Australia,2011-01-08,39.056106919875134,0.1672637564516129
Australia,2011-01-09,39.238633714880336,0.16966713451612903
Australia,2011-01-10,39.42116050988554,0.17207051258064515
Australia,2011-01-11,39.60368730489074,0.17447389064516128
Australia,2011-01-12,39.78621409989594,0.1768772687096774
Australia,2011-01-13,39.968740894901146,0.17928064677419353
Australia,2011-01-14,40.15126768990635,0.18168402483870968
Australia,2011-01-15,40.33379448491155,0.1840874029032258
Australia,2011-01-16,40.51632127991675,0.18649078096774194
Australia,2011-01-17,40.69884807492196,0.18889415903225806
Australia,2011-01-18,40.881374869927164,0.1912975370967742
Australia,2011-01-19,41.06390166493237,0.19370091516129032
Australia,2011-01-20,41.24642845993757,0.19610429322580647
Australia,2011-01-21,41.42895525494277,0.1985076712903226
Australia,2011-01-22,41.61148204994797,0.20091104935483872
Australia,2011-01-23,41.794008844953176,0.20331442741935485
Australia,2011-01-24,41.97653563995838,0.20571780548387097
Australia,2011-01-25,42.15906243496358,0.2081211835483871
Australia,2011-01-26,42.34158922996879,0.21052456161290323
Australia,2011-01-27,42.52411602497399,0.21292793967741935
Australia,2011-01-28,42.706642819979194,0.21533131774193548
Australia,2011-01-29,42.8891696149844,0.2177346958064516
Australia,2011-01-30,43.0716964099896,0.22013807387096773
Australia,2011-01-31,43.2542232049948,0.22254145193548389
Australia,2011-02-01,43.43675,0.22494483
Australia,2011-02-02,43.02885109447005,0.22408829464285715
Australia,2011-02-03,42.620952188940095,0.2232317592857143
Australia,2011-02-04,42.21305328341014,0.22237522392857145
Australia,2011-02-05,41.805154377880186,0.2215186885714286
Australia,2011-02-06,41.39725547235023,0.22066215321428573
Australia,2011-02-07,40.98935656682028,0.21980561785714287
Australia,2011-02-08,40.58145766129032,0.2189490825
Australia,2011-02-09,40.17355875576037,0.21809254714285714
Australia,2011-02-10,39.76565985023041,0.2172360117857143
Australia,2011-02-11,39.35776094470046,0.21637947642857144
Australia,2011-02-12,38.949862039170505,0.21552294107142858
Australia,2011-02-13,38.54196313364055,0.21466640571428572
Australia,2011-02-14,38.1340642281106,0.21380987035714286
Australia,2011-02-15,37.72616532258064,0.21295333500000002
Australia,2011-02-16,37.318266417050694,0.21209679964285716
Australia,2011-02-17,36.91036751152074,0.2112402642857143
Australia,2011-02-18,36.502468605990785,0.21038372892857143
Australia,2011-02-19,36.09456970046083,0.20952719357142857
Australia,2011-02-20,35.686670794930876,0.2086706582142857
Australia,2011-02-21,35.27877188940092,0.20781412285714287
Australia,2011-02-22,34.87087298387097,0.2069575875
Australia,2011-02-23,34.46297407834101,0.20610105214285715
Australia,2011-02-24,34.05507517281106,0.2052445167857143
Australia,2011-02-25,33.647176267281104,0.20438798142857142
Australia,2011-02-26,33.23927736175115,0.2035314460714286
Australia,2011-02-27,32.831378456221195,0.20267491071428573
Australia,2011-02-28,32.42347955069124,0.20181837535714287
Australia,2011-03-01,32.015580645161286,0.20096184
Australia,2011-03-02,31.962429656607696,0.19638149570967742
Australia,2011-03-03,31.909278668054107,0.19180115141935483
Australia,2011-03-04,31.856127679500517,0.18722080712903227
Australia,2011-03-05,31.802976690946927,0.1826404628387097
Australia,2011-03-06,31.749825702393338,0.1780601185483871
Australia,2011-03-07,31.696674713839748,0.17347977425806452
Australia,2011-03-08,31.64352372528616,0.16889942996774193
Australia,2011-03-09,31.59037273673257,0.16431908567741935
Australia,2011-03-10,31.53722174817898,0.15973874138709676
Australia,2011-03-11,31.48407075962539,0.1551583970967742
Australia,2011-03-12,31.4309197710718,0.15057805280645162
Australia,2011-03-13,31.37776878251821,0.14599770851612903
Australia,2011-03-14,31.32461779396462,0.14141736422580645
Australia,2011-03-15,31.27146680541103,0.13683701993548386
Australia,2011-03-16,31.21831581685744,0.1322566756451613
Australia,2011-03-17,31.165164828303848,0.1276763313548387
Australia,2011-03-18,31.112013839750258,0.12309598706451612
Australia,2011-03-19,31.05886285119667,0.11851564277419355
Australia,2011-03-20,31.00571186264308,0.11393529848387096
Australia,2011-03-21,30.95256087408949,0.10935495419354838
Australia,2011-03-22,30.8994098855359,0.1047746099032258
Australia,2011-03-23,30.84625889698231,0.10019426561290322
Australia,2011-03-24,30.79310790842872,0.09561392132258063
Australia,2011-03-25,30.73995691987513,0.09103357703225806
Australia,2011-03-26,30.68680593132154,0.08645323274193548
Australia,2011-03-27,30.63365494276795,0.08187288845161289
Australia,2011-03-28,30.58050395421436,0.0772925441612903
Australia,2011-03-29,30.52735296566077,0.07271219987096772
Australia,2011-03-30,30.47420197710718,0.06813185558064516
Australia,2011-03-31,30.421050988553592,0.06355151129032258
Australia,2011-04-01,30.367900000000002,0.058971167
Australia,2011-04-02,30.744811935483874,0.057745252999999996
Australia,2011-04-03,31.121723870967745,0.056519338999999995
Australia,2011-04-04,31.498635806451617,0.055293425
Australia,2011-04-05,31.875547741935485,0.054067511
Australia,2011-04-06,32.25245967741936,0.052841597
Australia,2011-04-07,32.62937161290323,0.051615682999999996
Australia,2011-04-08,33.006283548387096,0.050389769
Australia,2011-04-09,33.38319548387097,0.049163855
Australia,2011-04-10,33.76010741935484,0.047937941
Australia,2011-04-11,34.13701935483871,0.046712026999999996
Australia,2011-04-12,34.51393129032258,0.045486112999999995
Australia,2011-04-13,34.89084322580645,0.044260199
Australia,2011-04-14,35.267755161290324,0.043034285
Australia,2011-04-15,35.64466709677419,0.041808371
Australia,2011-04-16,36.02157903225807,0.040582457
Australia,2011-04-17,36.398490967741935,0.039356542999999994
Australia,2011-04-18,36.77540290322581,0.038130629
Australia,2011-04-19,37.15231483870968,0.036904715
Australia,2011-04-20,37.529226774193546,0.035678800999999996
Australia,2011-04-21,37.90613870967742,0.034452887
Australia,2011-04-22,38.28305064516129,0.03322697299999999
Australia,2011-04-23,38.65996258064516,0.032001059
Australia,2011-04-24,39.03687451612903,0.030775144999999997
Australia,2011-04-25,39.41378645161291,0.029549230999999995
Australia,2011-04-26,39.790698387096775,0.028323316999999997
Australia,2011-04-27,40.16761032258064,0.027097403
Australia,2011-04-28,40.54452225806452,0.025871488999999998
Australia,2011-04-29,40.921434193548386,0.024645574999999996
Australia,2011-04-30,41.298346129032254,0.023419660999999994
Australia,2011-05-01,41.67525806451613,0.022193747
Australia,2011-05-02,41.78373038501561,0.022404907419354837
Australia,2011-05-03,41.89220270551509,0.022616067838709678
Australia,2011-05-04,42.00067502601457,0.022827228258064516
Australia,2011-05-05,42.10914734651405,0.023038388677419353
Australia,2011-05-06,42.21761966701353,0.023249549096774194
Australia,2011-05-07,42.32609198751301,0.02346070951612903
Australia,2011-05-08,42.43456430801249,0.02367186993548387
Australia,2011-05-09,42.54303662851196,0.02388303035483871
Australia,2011-05-10,42.65150894901144,0.024094190774193548
Australia,2011-05-11,42.759981269510924,0.02430535119354839
Australia,2011-05-12,42.868453590010404,0.024516511612903226
Australia,2011-05-13,42.976925910509884,0.024727672032258063
Australia,2011-05-14,43.085398231009364,0.024938832451612904
Australia,2011-05-15,43.193870551508844,0.025149992870967742
Australia,2011-05-16,43.302342872008325,0.02536115329032258
Australia,2011-05-17,43.410815192507805,0.02557231370967742
Australia,2011-05-18,43.519287513007285,0.025783474129032258
Australia,2011-05-19,43.627759833506765,0.025994634548387095
Australia,2011-05-20,43.736232154006245,0.026205794967741936
Australia,2011-05-21,43.844704474505725,0.026416955387096774
Australia,2011-05-22,43.953176795005206,0.026628115806451615
